Ingredients,TAG,DATA,속성,DATA 속성,DATA 세부속성
ONIONS — IN GENERAL,Matching,"SALT: Jleur de sei, kosher, sea",,,
ONIONS — IN GENERAL,Matching,sandwiches,,,
ONIONS — IN GENERAL,Matching,sauces and gravies,,,
ONIONS — IN GENERAL,Matching,savory,,,
ONIONS — IN GENERAL,Matching,soups,,,
ONIONS — IN GENERAL,Matching,sour cream,,,
ONIONS — IN GENERAL,Matching,stews,,,
ONIONS — IN GENERAL,Matching,"stocks: beef, chicken, veal",,Stocks,
ONIONS — IN GENERAL,Matching,sugar (pinch),,,
ONIONS — IN GENERAL,Matching,Tabasco sauce,,,
ONIONS — IN GENERAL,Matching,"THYME, lemon",,Citrus,LEMON
ONIONS — IN GENERAL,Matching,tomatoes,,,
ONIONS — IN GENERAL,Matching,vegetables,,,
ONIONS — IN GENERAL,Matching,"vinegar: balsamic, champagne, red wine, sherry, white wine",,Vinegar,
ONIONS — IN GENERAL,Matching,"wine: dry red, white, port",,Wine,
ONIONS — IN GENERAL,Flavor Affinities,onions + balsamic vinegar + brown sugar,,,
ONIONS — IN GENERAL,Flavor Affinities,onions + beer + cheese + nutmeg,,,
ONIONS — IN GENERAL,Flavor Affinities,onions + garlic + thyme,,,
ONIONS — IN GENERAL,Coment,"The onion family is the basis for every cuisine I can think of. Of course, Asian cuisines use more green onions and garlic, while the French use more shallots and garlic, but its the onion family providing the foundation. — TONY LIU, AUGUST (NEW YORK CITY)",,,
ONIONS — IN GENERAL,Coment,"You can’t cook without onions. There is not a single thing you can do without onions. There are so many things made with onions that when people come in to our restaurant and say that they are allergic to onions, I say, “No, you are not — it is impossible. You just don’t like onions.’’ People eat onions all the time and just don’t know it. I remember having a conversation with [the artist] Jasper Johns, with him saying, “Iftruffles and onions cost the same amount ofmoney, you would obviously choose an onion. You don’t need truffles; you do need onions.” — DAVID WALTUCK, CHANTERELLE (NEW YORK CITY)",,,
ONIONS — IN GENERAL,Coment,"I roast onions a long, long time and use them to add a meaty flavor to soups. — MICHEL RICHARD, CITRONELLE (WASHINGTON, DC)",,,
ONIONS — IN GENERAL,Coment,"Your cooking technique alters your flavors a great deal. Ifyou put a lot of onions in your curry but don’t saute them enough first, you will get a sweet flavor. If you saute the onions until they are almost burnt but not quite, your curry will have more ofa roasted-toasted flavor. — VIKRAM VIJ, VIJ’S (VANCOUVER)",,,
ONIONS — IN GENERAL,Dishes,"Roasted Vidalia Onion Stuffed with Walnuts, Wild Rice, and Roquefort Served with Wilted Arugula, Fava Beans, and Vegetable Demi-Glace — Peter Nowakoski, Rat's (Hamilton, New Jersey)",,,
"ONIONS, SWEET
(e.g., Vidalia)",Season,late spring-early summer,,,
"ONIONS, SWEET
(e.g., Vidalia)",Taste,sweet,,,
"ONIONS, SWEET
(e.g., Vidalia)",Weight,light-medium,,,
"ONIONS, SWEET
(e.g., Vidalia)",Volume,quiet-moderate,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,basil,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,cayenne,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,chard,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,"cheese: blue (e.g., Cabrales, Maylag), goat, Parmesan",,Cheese,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,chives,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,cilantro,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,"ginger, fresh",,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,herbs,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,lettuces,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,mint,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,nutmeg,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,olive oil,,Olive oil,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,pine nuts,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,salads,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,salt,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,sandwiches,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,Tabasco sauce,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,tomatoes,,,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,"vinegar rice, sherry",,Vinegar,
"ONIONS, SWEET
(e.g., Vidalia)",Matching,yogu,,,
"ONIONS, SWEET
(e.g., Vidalia)",Flavor Affinities,Vidalia onions + goat cheese + tomatoes + sherry vinegar,,,
"ORANGES —
IN GENERAL",Season,year-round,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Taste,"sour, sweet","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Function,heating,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Weight,medium,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Volume,moderate-loud,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Techniques,"poach, raw","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Tips,Lemon brightens the flavor of orange.,,Citrus,LEMON
"ORANGES —
IN GENERAL",Matching,almonds,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,anise seeds,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,apples,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,apricots,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,Armagnac,"CITRUS/POMELO,etc",ALCOHOL,ARMAGNAC
"ORANGES —
IN GENERAL",Matching,arugula,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,avocados,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,bananas,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,basil,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,beets,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,blackberries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,blueberries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,brandy,,ALCOCHOL,BRANDY
"ORANGES —
IN GENERAL",Matching,buttermilk,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,caramel,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cardamom,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,carrots,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,ceviche,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"cheese: goat, ricotta","CITRUS/POMELO,etc",Cheese,
"ORANGES —
IN GENERAL",Matching,cherries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,chestnuts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,chicken,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"chile peppers, esp. serrano","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,chives,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"CHOCOLATE: dark, white","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cilantro,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cinnamon,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cloves,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,coconut,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,coffee,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cognac,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,crabs,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cranberries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cream and ice cream,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"crust: pastry, pie","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,cumin,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,custard,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,dates,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,desserts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,fennel,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"figs: dried, fresh","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,fish,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,game,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,garlic,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,ginger,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,grapefruit,,Citrus,
"ORANGES —
IN GENERAL",Matching,greens,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,grenadine syrup,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,guava,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,hazelnuts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,honey,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,ices,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,juniper berries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,Italian cuisine,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,Kirsch,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,kumquats,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"LEMON: juice, zest",,Citrus,LEMON
"ORANGES —
IN GENERAL",Matching,lemongrass,,Citrus,LEMON
"ORANGES —
IN GENERAL",Matching,"lettuce, romaine","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,lime,,Citrus,
"ORANGES —
IN GENERAL",Matching,"lime leaf, kaffir",,Citrus,
"ORANGES —
IN GENERAL",Matching,"liqueurs, almond",,ALCOCHOL,LIQUEURS
"ORANGES —
IN GENERAL",Matching,macadamia nuts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,mangoes,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,maple syrup,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,mascarpone,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,meats,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,melon,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,meringue,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,MINT,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,nectarines,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,oats,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,olive oil,"CITRUS/POMELO,etc",Olive oil,
"ORANGES —
IN GENERAL",Matching,"olives, black","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"ONIONS, esp. green, red","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"orange, zest",,Citrus,ORANGE
"ORANGES —
IN GENERAL",Matching,"orange liqueurs: Cointreau, Grand Marnier",,ALCOCHOL,LIQUEURS
"ORANGES —
IN GENERAL",Matching,papaya,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,paprika,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"parsley, flat-leaf","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,passion fruit,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,peaches,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pears,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pecans,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"pepper, black","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,persimmons,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pineapple,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pine nuts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pistachios,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,plums,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pomegranates,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,poppy seeds,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"pork, roast","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,port,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,prunes,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,pumpkin,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,quince,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,raisins,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,raspberries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,rhubarb,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,rice,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,rosemary,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,rum,"CITRUS/POMELO,etc",RUM,
"ORANGES —
IN GENERAL",Matching,saffron,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"salads, fruit and green","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,salt,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,sauces,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,scallops,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,shrimp,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"squash, winter (e.g., butternut)","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,star anise,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,strawberries,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"SUGAR: brown, white","CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,sweet potatoes,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,tea,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,thyme,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,tomatoes,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,vanilla,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,veal,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"vinegar, esp. rice wine, sherry","CITRUS/POMELO,etc",Vinegar,
"ORANGES —
IN GENERAL",Matching,walnuts,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,watercress,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Matching,"wine: red, sweet, white","CITRUS/POMELO,etc",Wine,
"ORANGES —
IN GENERAL",Matching,yogurt,"CITRUS/POMELO,etc",,
"ORANGES —
IN GENERAL",Flavor Affinities,orange + anise + chocolate,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Flavor Affinities,orange + anise + dried figs + walnuts,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Flavor Affinities,orange + basil + sugar,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Flavor Affinities,orange + chocolate + pistachios,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Flavor Affinities,orange + cinnamon + honey + saffron,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Flavor Affinities,orange + seafood + tarragon,,Citrus,ORANGE
"ORANGES —
IN GENERAL",Coment,"I like orange zest with crab and shrimp because it gives them a sunny flavor. Lemon and lime are too strong. Orange is feminine — the lady ofcitrus — while lemon and lime are the men! — MICHEL RICHARD, CITRONELLE (WASHINGTON, DC)",,Citrus,LEMON
"ORANGES —
IN GENERAL",Coment,"I use liqueurs such as [orange-flavored] Grand Marnier to bring out the flavors ofother ingredients. When it’s done right, you don’t even know it is there. — EMILY LUCHETTI, FARALLON (SAN FRANCISCO)",,ALCOCHOL,LIQUEURS
"ORANGES —
IN GENERAL",Coment,"Orange and pomegranate season overlap in the fall, making these two fruits a natural pairing. — JOSE ANDRES, CAFE ATLANTICO (WASHINGTON, DC)",,Citrus,ORANGE
"ORANGES —
IN GENERAL",Dishes,"Baked Chocolate Mousse with Mandarin Oranges and Anise Seed Croustillant — Dominique and Cindy Duby, Wild Sweets (Vancouver)",,Citrus,ORANGE
"ORANGES —
IN GENERAL",Dishes,"Orange and Basil Soup, Alpine Strawberry Compote, and Mascarpone Mousse — Dominique and Cindy Duby, Wild Sweets (Vancouver)",,Citrus,ORANGE
"ORANGES —
IN GENERAL",Dishes,"Candied Orange Sponge with Poached Rhubarb and Cream Cheese Mousse — Francois Payard, Payard Patisserie and Bistro (New York City)",,Citrus,ORANGE
"ORANGES —
IN GENERAL",Dishes,"Orange Tart with Carrot Cake and Mandarin — Francois Payard, Payard Patisserie and Bistro (New York City)",,Citrus,ORANGE
"ORANGES, BLOOD",Season,winter-late spring,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Taste,sour-sweet,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Weight,medium,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Volume,moderate,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,caramel,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,Champagne,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,"chocolate, white","CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,cinnamon,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,cloves,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,cream,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,grapefruit,,Citrus,
"ORANGES, BLOOD",Matching,honey,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,kumquats,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,lemon,,Citrus,LEMON
"ORANGES, BLOOD",Matching,mint,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,pomegranates,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,salads,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,"sugar, brown","CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,tarts,"CITRUS/POMELO,etc",,
"ORANGES, BLOOD",Matching,vanilla,"CITRUS/POMELO,etc",,
"ORANGES, CLEMENTINE
(See Oranges. Mandarin)",Dishes,"Blood Orange-Vanilla Creamside — Emily Luchetti, pastry chef, Farallon (San Francisco)",,Citrus,ORANGE
"ORANGES, CLEMENTINE
(See Oranges. Mandarin)",Dishes,Chocolate and Tangerine Semlfreddo Garnished with Chopped P,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Season,autumn-spring,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Taste,"sweet, sour","CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Weight,light-medium,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Volume,moderate,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,almonds,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,apricots,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,bananas,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,Campari,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,caramel,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,chicken,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,"Chinese cuisine (e.g., as dessert)","CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,chives,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,"chocolate, esp. dark","CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,cream and ice cream,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,creme anglaise,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,cumin,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,custard,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,dates,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,desserts,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,duck,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,fish,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,garlic,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,ginger,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,grapefruit,,Citrus,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,hazelnuts and hazelnut oil,"CITRUS/POMELO,etc",oil,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,honey,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,kumquats,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,lavender,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,LEMON JUICE,,Citrus,LEMON
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,lemongrass,,Citrus,LEMON
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,lemon verbena,,Citrus,LEMON
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,lettuces,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,lime,,Citrus,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,"lime leaf, kaffir",,Citrus,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,"liqueurs, orange",,ALCOCHOL,LIQUEURS
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,mascarpone,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,melon,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,mint,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,olive oil,"CITRUS/POMELO,etc",Olive oil,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,"onions, green","CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,oranges and blood oranges,,Citrus,ORANGE
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,passion fruit,"CITRUS/POMELO,etc",,
"ORANGES, MANDARIN
(includes Clementines and
Tangerines)",Matching,pistachios,"CITRUS/POMELO,etc",,
