Ingredients,DATA
LAMB — IN GENERAL,cayenne
LAMB — IN GENERAL,celery
LAMB — IN GENERAL,celery root
LAMB — IN GENERAL,chard
LAMB — IN GENERAL,"cheese: blue, feta, Parmesan, ricotta"
LAMB — IN GENERAL,chickpeas
LAMB — IN GENERAL,"chiles: jalapeno, red"
LAMB — IN GENERAL,chili powder
LAMB — IN GENERAL,chives
LAMB — IN GENERAL,"chocolate, dark"
LAMB — IN GENERAL,cilantro
LAMB — IN GENERAL,cinnamon
LAMB — IN GENERAL,cloves
LAMB — IN GENERAL,coconut
LAMB — IN GENERAL,cognac
LAMB — IN GENERAL,coriander
LAMB — IN GENERAL,couscous
LAMB — IN GENERAL,cream
LAMB — IN GENERAL,cumin
LAMB — IN GENERAL,curry powder
LAMB — IN GENERAL,dates
LAMB — IN GENERAL,din
LAMB — IN GENERAL,"Eastern Mediterranean (e.g., Greek, Turkish) cuisine"
LAMB — IN GENERAL,eggplant
LAMB — IN GENERAL,endive
LAMB — IN GENERAL,escarole
LAMB — IN GENERAL,fennel
LAMB — IN GENERAL,fennel seeds
LAMB — IN GENERAL,"fenugreek, esp. green"
LAMB — IN GENERAL,"figs, dried black"
LAMB — IN GENERAL,five-spice powder
LAMB — IN GENERAL,FLAGEOLETS
LAMB — IN GENERAL,garam masala
LAMB — IN GENERAL,*GARLIC and garlic paste
LAMB — IN GENERAL,ginger
LAMB — IN GENERAL,Greek cuisine
LAMB — IN GENERAL,herbs
LAMB — IN GENERAL,honey
LAMB — IN GENERAL,Indian cuisine
LAMB — IN GENERAL,"Irish cuisine (e.g., stews)"
LAMB — IN GENERAL,"Italian cuisine, esp. southern"
LAMB — IN GENERAL,lavender
LAMB — IN GENERAL,leeks
LAMB — IN GENERAL,"LEMON: juice, zest"
LAMB — IN GENERAL,"lemon, preserved"
LAMB — IN GENERAL,lentils
LAMB — IN GENERAL,"lime, juice"
LAMB — IN GENERAL,mace
LAMB — IN GENERAL,marjoram
LAMB — IN GENERAL,Middle Eastern cuisine
LAMB — IN GENERAL,"*MINT, esp. spearmint, mint jelly"
LAMB — IN GENERAL,mirepoix
LAMB — IN GENERAL,Moroccan cuisine
LAMB — IN GENERAL,mushrooms
LAMB — IN GENERAL,"MUSTARD, Dijon"
LAMB — IN GENERAL,nutmeg
LAMB — IN GENERAL,"OIL: canola, peanut, vegetable"
LAMB — IN GENERAL,olive oil
LAMB — IN GENERAL,"olives, esp. black, kalamata, nifoise"
LAMB — IN GENERAL,"ONIONS: pearl, red, white, yellow"
LAMB — IN GENERAL,"orange: juice, zest"
LAMB — IN GENERAL,oregano
LAMB — IN GENERAL,"PARSLEY, flat-leaf"
LAMB — IN GENERAL,"pasta, esp. pappardelle"
LAMB — IN GENERAL,"peas, esp. sweet"
LAMB — IN GENERAL,"PEPPER: black, white"
LAMB — IN GENERAL,pesto
LAMB — IN GENERAL,pine nuts
LAMB — IN GENERAL,pistachios
LAMB — IN GENERAL,polenta
LAMB — IN GENERAL,pomegranates and pomegranate
LAMB — IN GENERAL,molasses
LAMB — IN GENERAL,porcini mushrooms
LAMB — IN GENERAL,"potatoes, esp. new or red prunes"
LAMB — IN GENERAL,raisins
LAMB — IN GENERAL,red pepper flakes
LAMB — IN GENERAL,"rice: basmati, white, wild"
LAMB — IN GENERAL,risotto
LAMB — IN GENERAL,*ROSEMARY
LAMB — IN GENERAL,rutabaga
LAMB — IN GENERAL,saffron
LAMB — IN GENERAL,"sage, fresh"
LAMB — IN GENERAL,"SALT: Jleur de sei, kosher, sea"
LAMB — IN GENERAL,savory
LAMB — IN GENERAL,scallions
LAMB — IN GENERAL,shallots
LAMB — IN GENERAL,"sherry, oloroso"
LAMB — IN GENERAL,spinach
LAMB — IN GENERAL,"stocks: beef, chicken, lamb, veal"
LAMB — IN GENERAL,"sugar: brown, white"
LAMB — IN GENERAL,tabbouleh
LAMB — IN GENERAL,tamarind
LAMB — IN GENERAL,tarragon
LAMB — IN GENERAL,"THYME, FRESH"
LAMB — IN GENERAL,TOMATOES and tomato sauces
LAMB — IN GENERAL,"truffles, black, and truffle oil"
LAMB — IN GENERAL,turmeric
LAMB — IN GENERAL,turnips
LAMB — IN GENERAL,vanilla
LAMB — IN GENERAL,"vegetables, root"
LAMB — IN GENERAL,vermouth
LAMB — IN GENERAL,vinaigrette
LAMB — IN GENERAL,"vinegar: balsamic, red wine, rice wine, sherry, white"
LAMB — IN GENERAL,watercress
LAMB — IN GENERAL,"WINE: dry white, red (e.g., Petite Syrah)"
LAMB — IN GENERAL,Worcestershire sauce
LAMB — IN GENERAL,yogurt
LAMB — IN GENERAL,zucchini
"LAMB, CHOPS",anchovies
"LAMB, CHOPS","beans (e.g., fava)"
"LAMB, CHOPS","bell peppers, red"
"LAMB, CHOPS","broccoli, rabe"
"LAMB, CHOPS","butter, unsalted"
"LAMB, CHOPS",capers
"LAMB, CHOPS",carrots
"LAMB, CHOPS",cayenne
"LAMB, CHOPS",chard
"LAMB, CHOPS","cheese, feta"
"LAMB, CHOPS",cilantro
"LAMB, CHOPS",cumin
"LAMB, CHOPS",curry
"LAMB, CHOPS",fennel
"LAMB, CHOPS",garam masala
"LAMB, CHOPS",garlic
"LAMB, CHOPS",ginger
"LAMB, CHOPS",honey
"LAMB, CHOPS",leeks
"LAMB, CHOPS",lemon
"LAMB, CHOPS",lime
"LAMB, CHOPS",mace
"LAMB, CHOPS",mint
"LAMB, CHOPS",miso
"LAMB, CHOPS",mushrooms
"LAMB, CHOPS","mustard, Dijon"
"LAMB, CHOPS",nutmeg
"LAMB, CHOPS","oil: canola, peanut"
"LAMB, CHOPS",olive oil
"LAMB, CHOPS","olives, black"
"LAMB, CHOPS","onions, esp. pearl"
"LAMB, CHOPS",oregano
"LAMB, CHOPS",paprika
"LAMB, CHOPS","parsley, flat-leaf"
"LAMB, CHOPS","pepper: black, white"
"LAMB, CHOPS",pomegranates
"LAMB, CHOPS",potatoes
"LAMB, CHOPS",rosemary
"LAMB, CHOPS",salad
"LAMB, CHOPS","salt: kosher, sea"
"LAMB, CHOPS",savory
"LAMB, CHOPS",shallots
"LAMB, CHOPS","stock, chicken"
"LAMB, CHOPS",sugar
"LAMB, CHOPS",tarragon
"LAMB, CHOPS",thyme
"LAMB, CHOPS",tomatoes
"LAMB, CHOPS",truffles
"LAMB, CHOPS","vinegar balsamic, malt"
"LAMB, CHOPS","wine, dry red"
"LAMB, CHOPS",yogurt
"LATIN AMERICAN
CUISINE","beans, black"
"LATIN AMERICAN
CUISINE",beef
"LATIN AMERICAN
CUISINE",cafe con leche
"LATIN AMERICAN
CUISINE",chile peppers
"LATIN AMERICAN
CUISINE",cilantro
"LATIN AMERICAN
CUISINE",cinnamon
"LATIN AMERICAN
CUISINE",cloves
"LATIN AMERICAN
CUISINE",com
"LATIN AMERICAN
CUISINE",cumin
"LATIN AMERICAN
CUISINE",fruits
"LATIN AMERICAN
CUISINE",garlic
"LATIN AMERICAN
CUISINE",greens
"LATIN AMERICAN
CUISINE","lime, juice"
"LATIN AMERICAN
CUISINE",meats
"LATIN AMERICAN
CUISINE",mixed grilled meats
"LATIN AMERICAN
CUISINE",onions
"LATIN AMERICAN
CUISINE",orange
"LATIN AMERICAN
CUISINE",oregano
"LATIN AMERICAN
CUISINE",peppers
"LATIN AMERICAN
CUISINE",pork
"LATIN AMERICAN
CUISINE",potatoes
"LATIN AMERICAN
CUISINE",rice
"LATIN AMERICAN
CUISINE",rosemary
"LATIN AMERICAN
CUISINE",sausages
"LATIN AMERICAN
CUISINE",seafood
"LATIN AMERICAN
CUISINE",tarragon
"LATIN AMERICAN
CUISINE",thyme
"LATIN AMERICAN
CUISINE",vegetables
LAVENDER,almonds
LAVENDER,apples
LAVENDER,"baked goods: cakes, cookies, scones, shortbread"
LAVENDER,berries
LAVENDER,blackberries
LAVENDER,blueberries
LAVENDER,"cheese, ricotta"
LAVENDER,cherries
LAVENDER,CHICKEN
LAVENDER,CREAM AND ICE CREAM
LAVENDER,creme fraiche
LAVENDER,"currants, black"
LAVENDER,custards
LAVENDER,desserts
LAVENDER,duck
LAVENDER,figs
LAVENDER,French cuisine
LAVENDER,fruit and fruit preserves
LAVENDER,game birds
LAVENDER,ginger
LAVENDER,herbes de Provence (occasional ingredient)
LAVENDER,HONEY
LAVENDER,LAMB
LAVENDER,lemon
LAVENDER,lemonade
LAVENDER,marjoram
LAVENDER,mascarpone
LAVENDER,"meats (e.g., beef, lamb, steak)"
LAVENDER,milk
LAVENDER,mint
LAVENDER,onions
LAVENDER,orange
LAVENDER,oregano
LAVENDER,parsley
LAVENDER,peaches
LAVENDER,pistachios
LAVENDER,plums
LAVENDER,pork
LAVENDER,potatoes
LAVENDER,Provencal cuisine
LAVENDER,quail
LAVENDER,rabbit
LAVENDER,ras el hanout (key ingredient)
LAVENDER,raspberries
LAVENDER,rhubarb
LAVENDER,rice
LAVENDER,rosemary
LAVENDER,savory
LAVENDER,spearmint
LAVENDER,stews
LAVENDER,strawberries
LAVENDER,sugar
LAVENDER,"tea, esp. black"
LAVENDER,thyme
LAVENDER,vanilla
LAVENDER,"vinegar, balsamic"
LAVENDER,walnuts
LEEKS,anchovies
LEEKS,bacon
LEEKS,barley
LEEKS,bay leaf
LEEKS,beef
LEEKS,bouillabaisse
LEEKS,"butter, unsalted"
LEEKS,capers
LEEKS,caraway
LEEKS,carrot
LEEKS,cauliflower
LEEKS,celery
LEEKS,"cheese: cheddar, goat, Gruyere, Parmesan"
LEEKS,chervil
LEEKS,chicken
LEEKS,chile peppers
LEEKS,chives
LEEKS,coriander
LEEKS,cream
LEEKS,creme fraiche
LEEKS,dill
LEEKS,eggs (including hard-boiled) and egg dishes
LEEKS,fennel
LEEKS,fish
LEEKS,French cuisine
LEEKS,garlic
LEEKS,Greek cuisine
LEEKS,"lemon, juice"
LEEKS,lovage
LEEKS,"meats, white"
LEEKS,"mushrooms, esp. oyster"
LEEKS,mussels
LEEKS,mustard
LEEKS,nutmeg
LEEKS,"oil: corn, grapeseed, hazelnut, peanut, vegetable"
LEEKS,olive oil
LEEKS,onions
LEEKS,oregano
LEEKS,paprika
LEEKS,parsley
LEEKS,pasta
LEEKS,"pepper: black, white"
LEEKS,potatoes
LEEKS,rice
LEEKS,sage
LEEKS,salads
LEEKS,"salt, kosher"
LEEKS,"sauces, romesco"
LEEKS,scallions
LEEKS,sea bass
LEEKS,soups
LEEKS,soy sauce
LEEKS,Stews
LEEKS,"stocks: chicken, vegetable"
LEEKS,tamari
LEEKS,tarragon
LEEKS,thyme
LEEKS,tomatoes and tomato sauce
LEEKS,"truffles, black"
LEEKS,vinaigrette
LEEKS,"vinegar, balsamic"
LEEKS,"wine: dry white, red"
LEMONS,almonds
LEMONS,anise
LEMONS,apples
LEMONS,apricots
LEMONS,artichokes
LEMONS,bananas
LEMONS,basil
LEMONS,bay leaf
LEMONS,beef
LEMONS,berries
LEMONS,beverages
LEMONS,blackberries
LEMONS,blueberries
LEMONS,"butter, unsalted"
LEMONS,buttermilk
LEMONS,capers
LEMONS,caramel
LEMONS,cardamom
LEMONS,cayenne
LEMONS,"cheese: goat, ricotta"
LEMONS,cherries
LEMONS,chervil
LEMONS,chestnuts
LEMONS,chicken
LEMONS,chives
LEMONS,"chocolate: dark, white"
LEMONS,cinnamon
LEMONS,coconut
LEMONS,coffee
LEMONS,crab
LEMONS,cranberries
LEMONS,cream / milk
LEMONS,cream cheese
LEMONS,creme fraiche
LEMONS,custard
LEMONS,dates
LEMONS,desserts
LEMONS,duck
LEMONS,"figs: fresh, dried"
LEMONS,FISH
LEMONS,GARLIC
LEMONS,gin
LEMONS,ginger
LEMONS,gooseberries
LEMONS,grapefruit
LEMONS,grapes
LEMONS,Greek cuisine
LEMONS,guava
LEMONS,hazelnuts
LEMONS,HONEY
LEMONS,kiwi fruit
LEMONS,lamb
LEMONS,lemongrass
LEMONS,lemon verbena
LEMONS,lime
LEMONS,"liqueurs: nut, orange (e.g., Cointreau, Curasao, Grand Marnier)"
LEMONS,mango
LEMONS,maple syrup
LEMONS,mascarpone
LEMONS,Mediterranean cuisines
LEMONS,Middle Eastern cuisines
LEMONS,mint (garnish)
LEMONS,Moroccan cuisine
LEMONS,"mustard, Dijon"
LEMONS,nectarines
LEMONS,"nuts, esp. hazelnuts"
LEMONS,oats
LEMONS,olive oil
LEMONS,"orange: juice, zest"
LEMONS,oregano
LEMONS,oysters
LEMONS,papaya
LEMONS,"parsley, flat-leaf"
LEMONS,passion fruit
LEMONS,pasta and pasta sauces
LEMONS,peaches
LEMONS,pears
LEMONS,pecans
LEMONS,"pepper, black"
LEMONS,persimmons
LEMONS,pine nuts
LEMONS,pistachios
LEMONS,plums
LEMONS,poppy seeds
LEMONS,pork and pork chops
LEMONS,poultry
LEMONS,prunes
LEMONS,quince
LEMONS,raisins
LEMONS,raspberries
LEMONS,rhubarb
LEMONS,rice
LEMONS,rosemary
LEMONS,rum
LEMONS,sage
LEMONS,salads and salad dressings
LEMONS,"salt, kosher"
LEMONS,"sauces: brown butter, parsley"
LEMONS,sesame oil
LEMONS,shallots
LEMONS,SHELLFISH
LEMONS,sour cream
LEMONS,"stock, chicken"
LEMONS,"SUGAR: brown, white"
LEMONS,tangerine
LEMONS,thyme
LEMONS,vanilla
LEMONS,veal
LEMONS,violets
LEMONS,vodka
LEMONS,walnuts
LEMONS,"wine: red, sweet (e.g., Muscat), white"
LEMONS,yogurt
"LEMONS, MEYER",cream
"LEMONS, MEYER",grapefruit
"LEMONS, MEYER",honey
"LEMONS, MEYER",lemon
"LEMONS, MEYER",lime
"LEMONS, MEYER",orange
"LEMONS, MEYER",sugar
"LEMONS, MEYER",vanilla
"LEMONS, PRESERVED",cinnamon
"LEMONS, PRESERVED",cloves
"LEMONS, PRESERVED",lamb
"LEMONS, PRESERVED",MOROCCAN CUISINE
"LEMONS, PRESERVED",nigella seeds
"LEMONS, PRESERVED",saffron
LEMON BALM,apricots
LEMON BALM,asparagus
LEMON BALM,berries
LEMON BALM,carrots
LEMON BALM,chicken
LEMON BALM,chives
LEMON BALM,dih
LEMON BALM,fennel bulb
LEMON BALM,fish
LEMON BALM,fruit
LEMON BALM,ginger
LEMON BALM,melon
LEMON BALM,mint
LEMON BALM,nectarines
LEMON BALM,"parsley, flat-leaf"
LEMON BALM,peaches
LEMON BALM,peas
LEMON BALM,"salads, esp. fruit and green"
LEMON BALM,teas
LEMON BASIL,apricots
LEMON BASIL,berries
LEMON BASIL,cinnamon
LEMON BASIL,desserts
LEMON BASIL,fish
LEMON BASIL,peaches
LEMON BASIL,seafood
LEMON BASIL,shellfish
LEMON BASIL,soups
LEMON BASIL,vegetables
LEMONGRASS,basil
LEMONGRASS,beef
LEMONGRASS,chicken
LEMONGRASS,"chile peppers: red, green"
LEMONGRASS,chives
LEMONGRASS,cilantro
LEMONGRASS,cinnamon
LEMONGRASS,cloves
LEMONGRASS,coconut and coconut milk
LEMONGRASS,coriander
LEMONGRASS,crab
LEMONGRASS,cream
LEMONGRASS,curries
LEMONGRASS,FISH
LEMONGRASS,fruits
LEMONGRASS,galangal
LEMONGRASS,garlic
LEMONGRASS,ginger
LEMONGRASS,honey
LEMONGRASS,Indonesian cuisine
LEMONGRASS,"lime, juice"
LEMONGRASS,lobster
LEMONGRASS,Malaysian cuisine
LEMONGRASS,meats
LEMONGRASS,mint
LEMONGRASS,"noodles, rice"
LEMONGRASS,offal
LEMONGRASS,onions
LEMONGRASS,parsley
LEMONGRASS,peanuts
LEMONGRASS,pork
LEMONGRASS,poultry
LEMONGRASS,sage
LEMONGRASS,salads and salad dressings
LEMONGRASS,scallions
LEMONGRASS,shallots
LEMONGRASS,SHELLFISH
LEMONGRASS,shrimp
LEMONGRASS,"soups, esp. chicken or turkey"
LEMONGRASS,Southeast Asian cuisines
LEMONGRASS,spring rolls
LEMONGRASS,stews
LEMONGRASS,teas
LEMONGRASS,THAI CUISINE
LEMONGRASS,turmeric
LEMONGRASS,vanilla
LEMONGRASS,vegetables
LEMONGRASS,Vietnamese cuisine
LEMONGRASS,vinaigrettes
LEMON THYME,asparagus
LEMON THYME,basil
LEMON THYME,bay leaf
LEMON THYME,beets
LEMON THYME,"beverages (e.g., herbal teas)"
LEMON THYME,bouillabaisse
LEMON THYME,carrots
LEMON THYME,"chicken, esp. roasted"
LEMON THYME,chives
LEMON THYME,eggs
LEMON THYME,fennel
LEMON THYME,figs
LEMON THYME,fish
LEMON THYME,fruits
LEMON THYME,ginger
LEMON THYME,halibut
LEMON THYME,lamb
LEMON THYME,marjoram
LEMON THYME,meats
LEMON THYME,mint
LEMON THYME,orange
LEMON THYME,parsley
LEMON THYME,potatoes
LEMON THYME,poultry
LEMON THYME,rabbit
LEMON THYME,rosemary
LEMON THYME,sage
LEMON THYME,"salads: fruit, green"
LEMON THYME,seafood
LEMON THYME,shellfish
LEMON THYME,sole
LEMON THYME,spinach
LEMON THYME,stews
LEMON THYME,"stocks and broths: fish, seafood"
LEMON THYME,stuffings
LEMON THYME,veal
LEMON THYME,"vegetables, esp. spring"
LEMON VERBENA,anise hyssop
LEMON VERBENA,apricots
LEMON VERBENA,"baked goods (e.g., cakes, shortbread)"
LEMON VERBENA,basil
LEMON VERBENA,beets
LEMON VERBENA,berries
LEMON VERBENA,beverages
LEMON VERBENA,blueberries
LEMON VERBENA,"butter, unsalted"
LEMON VERBENA,carrots
LEMON VERBENA,cherries
LEMON VERBENA,chicken
LEMON VERBENA,chile peppers
LEMON VERBENA,chives
LEMON VERBENA,cilantro
LEMON VERBENA,cinnamon
LEMON VERBENA,cream and ice cream
LEMON VERBENA,creme fraiche
LEMON VERBENA,"currants, red"
LEMON VERBENA,custards
LEMON VERBENA,desserts
LEMON VERBENA,fish
LEMON VERBENA,fruits
LEMON VERBENA,garlic
LEMON VERBENA,ginger
LEMON VERBENA,grapes
LEMON VERBENA,honey
LEMON VERBENA,lamb
LEMON VERBENA,lavender
LEMON VERBENA,"lemon, juice"
LEMON VERBENA,lemonade
LEMON VERBENA,lemongrass
LEMON VERBENA,lemon thyme
LEMON VERBENA,"lime, juice"
LEMON VERBENA,melon
LEMON VERBENA,milk
LEMON VERBENA,mint
LEMON VERBENA,mushrooms
LEMON VERBENA,nectarines
LEMON VERBENA,peaches
LEMON VERBENA,peas
LEMON VERBENA,plums
LEMON VERBENA,raspberries
LEMON VERBENA,rice
LEMON VERBENA,"salads, fruit and green"
LEMON VERBENA,salt
LEMON VERBENA,sour cream
LEMON VERBENA,strawberries
LEMON VERBENA,sugar
LEMON VERBENA,tamarind
LEMON VERBENA,"tea, green"
LEMON VERBENA,zucchini
LENTILS,"apples: cider, juice"
LENTILS,bacon
LENTILS,BAY LEAF
LENTILS,"bell peppers, esp. red"
LENTILS,bouquet garni
LENTILS,bread and croutons
LENTILS,"butter, unsalted"
LENTILS,cardamom
LENTILS,CARROTS
LENTILS,cayenne
LENTILS,CELERY
LENTILS,celery root
LENTILS,"cheese, goat"
LENTILS,chervil
LENTILS,"chile peppers: dried red, fresh green"
LENTILS,chives (garnish)
LENTILS,cilantro
LENTILS,cinnamon
LENTILS,comichons
LENTILS,cream
LENTILS,"cumin, esp. seeds"
LENTILS,"curry: leaves, powder, sauces"
LENTILS,dill
LENTILS,eggplant
LENTILS,French cuisine
LENTILS,"game birds, roasted (e.g., quail)"
LENTILS,GARLIC
LENTILS,ginger
LENTILS,ham and ham hocks
LENTILS,honey
LENTILS,Indian cuisine
LENTILS,lamb
LENTILS,leeks
LENTILS,"lemon, juice"
LENTILS,"lime, juice"
LENTILS,meats
LENTILS,Mediterranean cuisine
LENTILS,"mint, esp. spearmint"
LENTILS,mirepoix (esp. for soups)
LENTILS,"mustard, Dijon"
LENTILS,"mustard seeds, black"
LENTILS,"OIL: hazelnut, peanut, vegetable, walnut"
LENTILS,olive oil
LENTILS,"ONIONS, esp. red, white, yellow"
LENTILS,oregano
LENTILS,"PARSLEY, flat-leaf"
LENTILS,"PEPPER: black, white"
LENTILS,pineapple
LENTILS,pork
LENTILS,"poultry, roasted (e.g., chicken)"
LENTILS,prosciutto
LENTILS,SALMON
LENTILS,SALT: kosher
LENTILS,"sausage, esp. smoked"
LENTILS,scallions
LENTILS,shallots
LENTILS,"sorrel, esp. with green lentils"
LENTILS,soups
LENTILS,soy sauce
LENTILS,spinach
LENTILS,"squash, winter (e.g., butternut)"
LENTILS,"STOCKS: chicken, vegetable"
LENTILS,thyme
LENTILS,tomatoes
LENTILS,turmeric
LENTILS,turnips
LENTILS,"VINEGAR: balsamic, red wine, sherry"
LENTILS,walnuts
LENTILS,"wine, red"
LENTILS,zucchini
"LETTUCES —
IN GENERAL",apples Volume: quiet
"LETTUCES —
IN GENERAL",bacon
"LETTUCES —
IN GENERAL",basil
"LETTUCES —
IN GENERAL","bread, breadsticks, croutons, etc."
"LETTUCES —
IN GENERAL",capers
"LETTUCES —
IN GENERAL","cheese (e.g., feta)"
"LETTUCES —
IN GENERAL","chicories, aka bitter greens"
"LETTUCES —
IN GENERAL",dill
"LETTUCES —
IN GENERAL","eggs, esp. hard-boiled"
"LETTUCES —
IN GENERAL",fennel leaves
"LETTUCES —
IN GENERAL",garlic
"LETTUCES —
IN GENERAL","lemon, juice"
"LETTUCES —
IN GENERAL",mint
"LETTUCES —
IN GENERAL",mushrooms
"LETTUCES —
IN GENERAL","mustard, Dijon"
"LETTUCES —
IN GENERAL",nuts
"LETTUCES —
IN GENERAL","oil: hazelnut, peanut, walnut"
"LETTUCES —
IN GENERAL",olive oil
"LETTUCES —
IN GENERAL",olives
"LETTUCES —
IN GENERAL",orange
"LETTUCES —
IN GENERAL",parsley
"LETTUCES —
IN GENERAL",peaches
"LETTUCES —
IN GENERAL",pears
"LETTUCES —
IN GENERAL","pepper, black"
"LETTUCES —
IN GENERAL",raisins
"LETTUCES —
IN GENERAL",salt
"LETTUCES —
IN GENERAL",shallots
"LETTUCES —
IN GENERAL",sprouts
"LETTUCES —
IN GENERAL",tarragon
"LETTUCES —
IN GENERAL","vegetables, esp. raw"
"LETTUCES —
IN GENERAL",vinaigrette
"LETTUCES —
IN GENERAL","vinegar: balsamic, cider, red wine"
"LETTUCES —
IN GENERAL",watercress
"LETTUCE, BIBB (aka Boston
or butter lettuce)",arugula
"LETTUCE, BIBB (aka Boston
or butter lettuce)",avocados
"LETTUCE, BIBB (aka Boston
or butter lettuce)",basil
"LETTUCE, BIBB (aka Boston
or butter lettuce)",chervil
"LETTUCE, BIBB (aka Boston
or butter lettuce)",chives
"LETTUCE, BIBB (aka Boston
or butter lettuce)",cucumbers
"LETTUCE, BIBB (aka Boston
or butter lettuce)",fines herbes
"LETTUCE, BIBB (aka Boston
or butter lettuce)",lemon
"LETTUCE, BIBB (aka Boston
or butter lettuce)",orange
"LETTUCE, BIBB (aka Boston
or butter lettuce)",parsley
"LETTUCE, BIBB (aka Boston
or butter lettuce)","pepper, black"
"LETTUCE, BIBB (aka Boston
or butter lettuce)",radishes
"LETTUCE, BIBB (aka Boston
or butter lettuce)",salt
"LETTUCE, BIBB (aka Boston
or butter lettuce)",sesame seeds
"LETTUCE, BIBB (aka Boston
or butter lettuce)",shallots
"LETTUCE, BIBB (aka Boston
or butter lettuce)",tarragon
"LETTUCE, BIBB (aka Boston
or butter lettuce)",vinaigrette
"LETTUCE, BIBB (aka Boston
or butter lettuce)",watercress
"LETTUCE, BIBB (aka Boston
or butter lettuce)",yogurt
"LETTUCE, BIBB (aka Boston
or butter lettuce)","Bibb lettuce is a light, delicate, and almost creamy lettuce, so I serve it with a creamy dressing to mimic that creaminess. Because ofits delicacy, to make the mayonnaise I’ll use a neutral oil that’s a blend of 80 percent canola and 20 percent olive. It finds a counterpoint in lemon and fines herbes, and gets a note offreshness, crunch, and spicy heat from radishes. — TONY LIU, AUGUST (NEW YORK CITY)"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",bacon
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",basil
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","beans, esp. “fresh shell"""
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",butter
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","cheese: Asiago, Gruyere, Parmesan"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",cilantro
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",cream
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","eggs, hard-boiled"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",garlic
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","lemon, juice"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",lemon balm
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",nuts
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",olives
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",olive oil
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","onions, yellow"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",pancetta
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",parsley
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",pasta
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",red pepper flakes
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",rices
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)","salt, kosher"
"LETTUCES — BITTER
GREENS AND
CHICORIES (See Arugula,
Escarole, Frisee, Radicchio)",scallions
